,STATCD,DISTCD,STATNAME,DISTNAME,DISTRICTS,BLOCKS,VILLAGES,CLUSTERS,TOTPOPULAT,P_URB_POP,POPULATION_0_6,GROWTHRATE,SEXRATIO,P_SC_POP,P_ST_POP,OVERALL_LI,FEMALE_LIT,MALE_LIT,AREA_SQKM,TOT_6_10_15,TOT_11_13_15,SCH1,SCH2,SCH3,SCH4,SCH5,SCH6,SCH7,SCH9,SCHTOT,SCH1G,SCH2G,SCH3G,SCH4G,SCH5G,SCH6G,SCH7G,SCH9G,SCHTOTG,SCH1P,SCH2P,SCH3P,SCH4P,SCH5P,SCH6P,SCH7P,SCH9P,SCHTOTP,SCH1M,SCH2M,SCH3M,SCH4M,SCH5M,SCH6M,SCH7M,SCH9M,SCHTOTM,SCH1GR,SCH2GR,SCH3GR,SCH4GR,SCH5GR,SCH6GR,SCH7GR,SCH9GR,SCHTOTGR,SCH1GA,SCH2GA,SCH3GA,SCH4GA,SCH5GA,SCH6GA,SCH7GA,SCH9GA,SCHTOTGA,SCH1PR,SCH2PR,SCH3PR,SCH4PR,SCH5PR,SCH6PR,SCH7PR,SCH9PR,SCHTOTPR,SCHBOY1,SCHBOY2,SCHBOY3,SCHBOY4,SCHBOY5,SCHBOY6,SCHBOY7,SCHBOY9,SCHBOYTOT,SCHGIR1,SCHGIR2,SCHGIR3,SCHGIR4,SCHGIR5,SCHGIR6,SCHGIR7,SCHGIR9,SCHGIRTOT,ENR1,ENR2,ENR3,ENR4,ENR5,ENR6,ENR7,ENR9,ENRTOT,ENR1G,ENR2G,ENR3G,ENR4G,ENR5G,ENR6G,ENR7G,ENR9G,ENRTOTG,ENR1P,ENR2P,ENR3P,ENR4P,ENR5P,ENR6P,ENR7P,ENR9P,ENRTOTP,ENR1M,ENR2M,ENR3M,ENR4M,ENR5M,ENR6M,ENR7M,ENR9M,ENRTOTM,ENR1GR,ENR2GR,ENR3GR,ENR4GR,ENR5GR,ENR6GR,ENR7GR,ENR9GR,ENRTOTGR,ENR1PR,ENR2PR,ENR3PR,ENR4PR,ENR5PR,ENR6PR,ENR7PR,ENR9PR,ENRTOTPR,TCH1G,TCH2G,TCH3G,TCH4G,TCH5G,TCH6G,TCH7G,TCH9G,TCHTOTG,TCH1P,TCH2P,TCH3P,TCH4P,TCH5P,TCH6P,TCH7P,TCH9P,TCHTOTP,TCH1M,TCH2M,TCH3M,TCH4M,TCH5M,TCH6M,TCH7M,TCH9M,TCHTOTM,SCLS1,SCLS2,SCLS3,SCLS4,SCLS5,SCLS6,SCLS7,SCLSTOT,STCH1,STCH2,STCH3,STCH4,STCH5,STCH6,STCH7,STCHTOT,ROAD1,ROAD2,ROAD3,ROAD4,ROAD5,ROAD6,ROAD7,ROADTOT,SPLAY1,SPLAY2,SPLAY3,SPLAY4,SPLAY5,SPLAY6,SPLAY7,SPLAYTOT,SBNDR1,SBNDR2,SBNDR3,SBNDR4,SBNDR5,SBNDR6,SBNDR7,SBNDRTOT,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL4,SGTOIL5,SGTOIL6,SGTOIL7,SGTOILTOT,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL4,SBTOIL5,SBTOIL6,SBTOIL7,SBTOILTOT,SWAT1,SWAT2,SWAT3,SWAT4,SWAT5,SWAT6,SWAT7,SWATTOT,SELE1,SELE2,SELE3,SELE4,SELE5,SELE6,SELE7,SELETOT,SCOMP1,SCOMP2,SCOMP3,SCOMP4,SCOMP5,SCOMP6,SCOMP7,SCOMPTOT,SRAM1,SRAM2,SRAM3,SRAM4,SRAM5,SRAM6,SRAM7,SRAMTOT,SRAMN1,SRAMN2,SRAMN3,SRAMN4,SRAMN5,SRAMN6,SRAMN7,SRAMNTOT,ESTD1,ESTD2,ESTD3,ESTD4,ESTD5,ESTD6,ESTD7,ESTDTOT,MDM1,MDM2,MDM3,MDM4,MDM5,MDM6,MDM7,MDMTOT,KIT1,KIT2,KIT3,KIT4,KIT5,KIT6,KIT7,KITTOT,KITS1,KITS2,KITS3,KITS4,KITS5,KITS6,KITS7,KITSTOT,ENR501,ENR502,ENR503,ENR504,ENR505,ENR506,ENR507,ENR509,ENR50TOT,SMC1,SMC2,SMC3,SMC4,SMC5,SMC6,SMC7,SMCTOT,CLS1,CLS2,CLS3,CLS4,CLS5,CLS6,CLS7,CLSTOT,TCH1,TCH2,TCH3,TCH4,TCH5,TCH6,TCH7,TCHTOT,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHFTOT,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,TCHM9,ENRG1,ENRG2,ENRG3,ENRG4,ENRG5,ENRG6,ENRG7,ENRGTOT,PREP,PRESTD,PPFTCH,PPMTCH,PMTCH,PFTCH,TCHSCM1,TCHSCM2,TCHSCM3,TCHSCM4,TCHSCM5,TCHSCM6,TCHSCM7,TCHSCF1,TCHSCF2,TCHSCF3,TCHSCF4,TCHSCF5,TCHSCF6,TCHSCF7,TCHSTM1,TCHSTM2,TCHSTM3,TCHSTM4,TCHSTM5,TCHSTM6,TCHSTM7,TCHSTF1,TCHSTF2,TCHSTF3,TCHSTF4,TCHSTF5,TCHSTF6,TCHSTF7,TCHOBCM1,TCHOBCM2,TCHOBCM3,TCHOBCM4,TCHOBCM5,TCHOBCM6,TCHOBCM7,TCHOBCF1,TCHOBCF2,TCHOBCF3,TCHOBCF4,TCHOBCF5,TCHOBCF6,TCHOBCF7,TCH_TRNRM1,TCH_TRNRM2,TCH_TRNRM3,TCH_TRNRM4,TCH_TRNRM5,TCH_TRNRM6,TCH_TRNRM7,TCH_TRNRF1,TCH_TRNRF2,TCH_TRNRF3,TCH_TRNRF4,TCH_TRNRF5,TCH_TRNRF6,TCH_TRNRF7,PGRMTCH,PGRFTCH,GRMTCH,GRFTCH,PGCMTCH,PGCFTCH,PCMTCH,PCFTCH,tot_app,pass_tot
601,33,3318,TAMIL NADU,CUDDALORE,1,14,827,172,2600880,33.94,260608.18,13.8,984,29.32,0.6,79.04,71.2,86.84,3703,203463.0,132088.0,1365,370,66,5,139,62,151,0,2158,917,292,3,3,108,7,127,0,1457,448,78,63,2,31,55,24,0,701,0,0,0,0,0,0,0,0,0,821,251,1,3,81,5,117,0,1279,1094,351,5,4,135,7,144,0,1740,315,55,21,2,8,34,18,0,453,1360,368,63,2,117,62,143,0,2115,1361,369,64,5,125,62,150,0,2136,128049,76832,66470,239,40870,26532,19348,0,358340,67336,55805,5496,150,23116,3567,14811,0,170281,60713,21027,60974,89,17754,22965,4537,0,188059,0,0,0,0,0,0,0,0,0,58822,47290,417,150,16550,1977,13673,0,138879,36672,13502,18249,89,3317,12582,2732,0,87143,2549,2237,286,20,3194,204,1577,0,10067,3438,767,3234,5,1126,1247,223,0,10040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,38,1338,366,65,4,138,60,149,2120,903,249,65,5,104,59,77,1462,988,304,65,3,124,60,103,1647,1361,369,64,5,125,62,150,2136,1360,368,63,2,117,62,143,2115,1365,370,66,5,139,62,151,2158,1357,370,66,4,138,62,151,2148,543,288,66,3,134,61,92,1187,519,177,24,1,66,22,52,861,731,208,44,2,80,46,68,1179,185,26,16,3,12,25,86,353,1079,341,2,3,133,0,144,1702,988,320,2,1,116,0,110,1537,1049,339,2,3,130,0,120,1643,482,3,0,4,2,1,8,1,500,1037,325,0,3,131,1,137,1634,6387,2940,1723,18,1003,935,588,13594,5987,3004,3520,25,4320,1451,1800,20107,4993,2024,2856,23,2285,1248,972,8048,994,980,664,2,2035,203,828,0,61624,38195,30972,194,19669,11086,10273,172013,434,46230,7918,1866,1905,8135,228,231,151,1,496,56,238,1037,330,367,7,427,269,205,8,4,3,0,10,2,3,32,7,10,0,18,6,8,712,699,463,1,1449,138,553,3678,1525,2232,16,1703,904,681,796,743,1,2,446,0,322,2077,1387,0,1,621,0,447,3409,5838,3432,5880,358,370,369,386,1820,1766
602,33,3319,TAMIL NADU,NAGAPATTINAM,1,11,489,100,1614069,22.54,154466.4,8.41,1025,31.54,0.23,84.09,78.0,90.38,2569,118429.0,79152.0,951,253,38,4,93,36,110,0,1485,575,188,4,0,65,6,92,0,930,376,65,34,4,28,30,18,0,555,0,0,0,0,0,0,0,0,0,527,169,2,0,52,4,81,0,835,791,246,5,4,91,7,110,0,1254,296,51,15,4,13,22,12,0,413,948,252,38,4,81,36,105,0,1464,948,253,38,4,87,36,110,0,1476,79809,54797,27376,451,24679,14686,17506,0,219304,38917,35539,2253,0,11890,2611,12775,0,103985,40892,19258,25123,451,12789,12075,4731,0,115319,0,0,0,0,0,0,0,0,0,35209,31539,1199,0,9691,1405,11085,0,90128,28127,14188,8004,451,4653,8468,3293,0,67184,1494,1531,166,0,1658,186,1093,0,6128,2267,633,1446,20,829,767,188,0,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,929,251,38,4,92,36,108,1458,683,177,38,4,81,35,63,1081,819,242,38,4,90,35,88,1316,948,253,38,4,87,36,110,1476,948,252,38,4,81,36,105,1464,951,253,38,4,93,36,110,1485,929,252,38,4,92,36,110,1461,335,191,38,3,92,36,76,771,428,180,12,2,53,8,69,752,723,210,30,4,66,30,85,1148,116,11,6,0,2,18,55,208,789,245,1,4,90,2,110,1241,747,237,1,4,84,2,84,1159,775,245,1,4,90,2,93,1210,362,0,0,1,1,0,1,2,365,691,213,1,2,78,2,101,1088,4000,1982,830,21,615,533,421,8402,3761,2164,1612,20,2487,953,1281,12278,2909,1255,1282,10,1140,819,633,6564,852,909,330,10,1347,134,648,0,39730,27616,12541,209,12454,6901,9216,108667,244,25117,4391,1464,1480,4670,104,188,86,1,304,45,174,653,215,227,2,178,175,135,5,2,3,0,3,1,5,19,4,5,0,6,3,5,677,646,231,6,926,82,442,2023,910,996,8,858,608,456,684,669,0,9,256,4,255,1339,944,0,10,293,9,265,2448,2970,2457,2977,289,386,293,401,1129,1096
603,33,3320,TAMIL NADU,THIRUVARUR,1,10,473,96,1268094,20.4,115016.13,8.43,1020,34.09,0.24,83.26,77.02,89.65,2274,86626.0,58187.0,799,245,24,3,87,22,80,0,1260,590,214,1,1,70,1,66,0,943,202,31,23,2,17,21,14,0,310,7,0,0,0,0,0,0,0,7,557,200,0,1,53,1,64,0,876,661,241,1,3,84,1,78,0,1069,136,21,8,2,8,14,10,0,199,797,245,23,3,72,22,80,0,1242,797,245,24,3,77,22,80,0,1248,55713,48141,17430,211,22699,9826,12929,0,166949,30032,38036,712,12,13042,396,9392,0,91622,25518,10105,16718,199,9657,9430,3537,0,75164,163,0,0,0,0,0,0,0,163,28072,34908,0,12,10426,396,9291,0,83105,14981,6538,4111,199,2534,5415,2394,0,36172,1437,1572,56,3,1776,20,830,0,5694,1454,296,949,11,664,504,169,0,4047,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,795,245,24,3,87,21,80,1255,536,169,24,3,56,21,32,841,671,223,24,3,82,22,60,1085,797,245,24,3,77,22,80,1248,797,245,23,3,72,22,80,1242,799,245,23,3,87,22,80,1259,789,245,24,3,85,22,79,1247,376,227,24,1,86,22,51,787,534,203,7,1,67,6,59,877,690,216,23,2,83,18,73,1105,147,11,5,0,2,6,3,174,660,239,0,3,84,0,78,1064,625,238,0,3,83,0,69,1018,639,239,0,3,84,0,72,1037,455,4,0,1,7,1,6,0,474,651,233,0,1,82,0,72,1039,3127,1756,596,11,529,358,301,6678,2920,1868,1005,14,2440,524,999,9770,2398,1125,814,10,1209,486,522,13692,522,743,191,4,1231,38,477,0,27742,24054,7410,86,12426,4462,6128,82308,186,17522,3111,771,781,3266,87,173,51,0,291,14,114,447,164,151,0,208,116,105,0,8,1,0,4,0,3,8,3,6,0,7,2,3,416,538,134,4,883,23,339,1858,901,646,8,928,352,394,473,603,0,4,185,0,218,1194,906,0,9,172,1,240,2225,3097,2229,3101,186,167,191,173,887,861
604,33,3321,TAMIL NADU,THANJAVUR,1,15,765,165,2402781,35.39,223939.19,8.42,1031,18.91,0.15,82.72,76.61,89.06,3411,172117.0,115548.0,1319,290,68,5,143,43,155,0,2023,938,223,8,0,94,3,125,0,1391,374,67,60,5,49,40,30,0,625,7,0,0,0,0,0,0,0,7,850,192,5,0,73,1,120,0,1241,1118,277,11,5,128,3,149,0,1691,231,38,26,4,19,26,21,0,365,1316,290,66,5,120,43,150,0,1990,1316,289,67,5,129,43,153,0,2002,118012,55470,58974,767,45291,19185,24800,0,322499,56894,35208,5484,0,21669,2417,16359,0,138031,60579,20262,53490,767,23622,16768,8441,0,183929,539,0,0,0,0,0,0,0,539,50661,29380,5193,0,16768,986,15510,0,118498,33665,11346,20927,673,6788,10372,5270,0,89041,2417,1655,338,0,2607,148,1299,0,8464,2998,741,3101,35,1868,854,381,0,9978,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,1303,286,68,5,143,43,150,1998,955,205,68,4,127,43,106,1508,1092,254,67,4,127,41,113,1698,1316,289,67,5,129,43,153,2002,1316,290,66,5,120,43,150,1990,1319,290,68,5,143,43,155,2023,1300,287,68,5,143,43,154,2000,389,234,68,2,141,43,101,978,702,190,31,2,95,12,103,1135,973,221,53,4,119,32,132,1534,166,17,15,0,14,16,41,269,1112,266,4,5,127,0,149,1663,1047,257,4,5,122,0,133,1568,1079,266,4,5,127,0,142,1623,581,14,0,1,1,0,8,2,605,1079,258,5,4,118,0,141,1605,5970,2439,1653,30,1073,661,643,12469,5475,2396,3439,35,4475,1002,1680,18502,4781,1774,2779,18,2459,899,982,9519,694,622,660,17,2016,103,698,0,59210,27052,27425,355,23587,8308,11984,157921,332,38861,7797,2014,2022,7956,138,106,118,0,388,27,150,796,238,314,1,308,159,166,2,4,4,0,11,0,4,32,9,11,1,19,0,10,508,471,515,16,1497,74,519,3731,1419,2310,11,1962,719,766,580,477,2,2,340,1,308,2404,1229,25,3,541,0,399,2567,5048,2577,5057,198,581,207,623,1682,1631
605,33,3322,TAMIL NADU,PUDUKKOTTAI,1,13,552,145,1618725,19.39,169966.13,10.9,1015,17.6,0.08,77.76,69.51,86.19,4644,129977.0,85951.0,1268,336,37,2,119,39,122,0,1923,1044,302,2,0,98,5,106,0,1557,224,34,35,2,21,33,16,0,365,0,0,0,0,0,1,0,0,1,1013,287,2,0,81,5,99,0,1487,1102,325,2,1,115,6,118,0,1669,157,24,21,0,13,24,13,0,252,1266,336,37,2,101,39,114,0,1895,1267,335,36,2,107,39,121,0,1907,82450,56042,22971,57,27492,13145,16340,0,218497,58582,46259,724,0,19753,1773,13386,0,140477,23868,9783,22247,57,7739,11151,2954,0,77799,0,0,0,0,0,221,0,0,221,55036,43295,724,0,16065,1773,12226,0,129119,16080,5111,10174,0,3849,8093,2504,0,45811,2573,2055,65,0,2843,125,1288,0,8949,1756,393,1379,11,669,654,172,0,5034,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,38,1268,336,37,2,119,39,122,1923,987,267,37,1,106,39,83,1520,891,272,36,2,114,39,93,1447,1267,335,36,2,107,39,121,1907,1266,336,37,2,101,39,114,1895,1268,336,37,2,119,39,122,1923,1259,334,37,2,119,39,122,1912,383,299,37,2,115,37,88,961,834,257,15,1,81,17,86,1291,936,273,28,2,94,24,99,1456,181,9,15,1,7,18,46,277,1098,324,1,1,115,1,118,1658,1023,323,1,1,109,1,113,1571,1053,324,1,1,113,1,116,1609,662,8,0,1,2,0,3,0,676,1084,315,1,1,108,0,116,1625,4894,2442,737,15,702,487,459,9736,4329,2448,1444,11,3512,798,1460,14002,3429,1626,1067,8,1918,668,803,8289,900,822,377,3,1594,130,657,0,41474,28426,10018,26,13819,5657,8522,107942,234,20505,3980,1038,1038,3996,151,194,101,1,408,38,176,636,289,189,0,313,134,167,1,5,1,0,4,1,2,18,5,3,0,4,3,4,719,590,260,2,1135,81,447,2631,1245,809,7,1500,515,585,792,734,0,2,312,0,288,1892,1343,0,3,396,9,348,3231,5112,3232,5112,211,390,211,394,1133,1099
606,33,3323,TAMIL NADU,SIVAGANGA,1,12,615,112,1341250,30.99,127687.0,16.09,1000,17.01,0.06,80.46,72.33,88.61,4233,98702.0,65897.0,980,335,41,1,104,30,100,0,1591,731,251,4,1,64,4,70,0,1125,227,74,37,0,40,25,30,0,433,22,10,0,0,0,1,0,0,33,689,236,4,1,55,4,66,0,1055,848,309,4,1,100,5,93,0,1360,147,49,21,0,22,13,25,0,277,980,334,41,0,88,30,92,0,1565,980,335,41,1,95,30,98,0,1580,57609,41218,29923,100,22013,10402,10340,0,171605,29548,24021,2511,100,9737,1124,6287,0,73328,26558,15565,27412,0,12276,8815,4053,0,94679,1503,1632,0,0,0,463,0,0,3598,26322,21896,2511,100,7667,1124,5798,0,65418,14851,8569,15086,0,6385,5256,3208,0,53355,1674,1570,119,10,1637,76,760,0,5846,1506,705,1329,0,1038,450,260,0,5288,134,127,0,0,0,10,0,0,271,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,970,334,38,1,104,29,99,1575,738,257,41,1,95,29,70,1231,716,253,41,1,82,27,70,1190,979,334,41,1,95,30,98,1578,978,333,41,0,88,30,92,1562,980,335,41,1,104,30,100,1591,970,335,41,1,104,30,100,1581,329,266,41,1,101,29,57,824,517,201,15,1,64,9,66,873,575,228,17,1,72,12,75,980,108,23,11,1,4,17,21,185,845,308,1,0,100,0,92,1346,833,308,1,0,99,0,87,1328,833,308,1,0,99,0,87,1328,658,55,1,0,5,0,21,1,740,792,279,0,1,87,0,84,1243,3739,2354,932,6,624,395,366,8416,3314,2402,1448,10,2675,536,1020,11405,2807,1742,1128,10,1524,473,605,19709,507,660,320,0,1151,63,415,0,28697,20432,13416,100,11324,4689,5047,83705,205,18023,4088,1140,1143,4145,92,120,63,0,215,14,94,437,216,129,2,188,66,73,3,1,2,0,1,0,0,3,9,4,0,11,4,0,394,507,228,0,888,46,293,2252,1419,905,7,1205,385,491,446,552,1,0,158,4,164,1560,1328,2,5,295,21,247,1822,3735,1824,3738,120,164,120,164,938,910
607,33,3324,TAMIL NADU,MADURAI,1,15,693,165,3041038,60.64,287073.99,17.95,990,13.46,0.37,81.66,76.74,86.55,3710,225600.0,145918.0,1301,336,135,2,167,61,122,0,2124,798,243,13,0,98,11,95,0,1258,501,90,122,2,69,50,27,0,861,2,3,0,0,0,0,0,0,5,716,208,2,0,63,7,78,0,1074,955,310,17,2,159,11,116,0,1570,179,22,19,2,23,12,9,0,266,1297,335,130,2,128,61,118,0,2071,1297,336,135,2,135,61,119,0,2085,128214,97830,97877,67,54734,23124,17782,0,419628,51542,43185,13694,0,22421,5674,10658,0,147174,76601,53879,84183,67,32313,17450,7124,0,271617,71,766,0,0,0,0,0,0,837,42569,37528,1909,0,13518,4045,9156,0,108725,24098,5476,11170,67,7358,3260,2567,0,53996,2219,1929,957,0,3003,394,1072,0,9574,3994,1548,5731,7,2247,1035,336,0,14898,13,56,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,9,1274,329,135,2,167,60,121,2088,848,215,135,2,135,59,65,1459,994,280,132,1,151,57,98,1713,1297,336,135,2,135,61,119,2085,1297,335,130,2,128,61,118,2071,1301,336,135,2,167,61,122,2124,1271,335,135,2,167,61,121,2092,414,260,134,1,163,60,75,1107,383,135,34,0,76,11,50,689,442,156,40,0,90,14,57,799,202,18,28,0,5,20,7,280,949,306,4,2,159,3,116,1539,905,296,4,2,155,2,102,1466,932,305,4,2,158,3,107,1511,560,8,1,2,5,2,9,2,587,884,264,1,1,137,2,106,1395,6918,3452,3115,6,1299,861,497,16148,6226,3533,6688,7,5250,1429,1408,24541,5547,2856,5547,5,3509,1260,985,7498,679,677,1141,2,1741,169,423,0,62148,48394,45988,37,27775,10139,8143,202624,552,51101,11802,2474,2515,12383,121,115,149,1,218,23,71,648,335,311,1,361,81,116,3,1,6,0,3,0,0,25,10,19,0,11,2,1,542,544,931,1,1444,140,345,4695,2374,4797,4,2966,1119,827,476,465,6,0,470,4,191,2345,1712,93,4,1098,14,532,2062,6702,2079,6846,226,375,231,418,2128,2065
608,33,3325,TAMIL NADU,THENI,1,8,102,80,1243684,53.83,110936.61,13.69,990,20.72,0.15,77.62,69.72,85.48,2868,86856.0,58124.0,527,183,34,0,90,27,50,0,911,327,105,2,0,63,4,38,0,539,199,76,32,0,27,23,12,0,369,1,2,0,0,0,0,0,0,3,259,76,1,0,36,2,35,0,409,457,173,3,0,88,5,49,0,775,100,28,8,0,11,5,3,0,155,526,183,32,0,82,27,48,0,898,526,183,34,0,85,27,50,0,905,59754,45314,25849,0,26650,7624,6797,0,171988,23711,15781,1648,0,10913,1014,3634,0,56701,36025,29055,24201,0,15737,6610,3163,0,114791,18,478,0,0,0,0,0,0,496,17788,11187,392,0,5749,271,3437,0,38824,13834,7025,5556,0,5704,1360,586,0,34065,1008,875,95,0,1738,66,453,0,4235,1491,1035,1948,0,1028,455,170,0,6127,8,26,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,494,176,34,0,87,27,45,863,327,111,32,0,71,25,36,602,401,146,33,0,82,26,36,724,526,183,34,0,85,27,50,905,526,183,32,0,82,27,48,898,527,183,34,0,90,27,50,911,512,182,34,0,89,27,50,894,276,111,34,0,86,26,36,569,217,122,12,0,48,8,33,440,346,151,27,0,61,21,38,644,87,10,14,0,12,14,19,156,452,170,1,0,88,4,49,764,408,162,1,0,82,3,39,695,436,169,1,0,87,4,45,742,190,4,0,0,4,1,2,0,201,422,155,2,0,75,3,46,703,2713,1824,845,0,617,327,207,6533,2507,1936,2043,0,2766,521,623,10396,2085,1436,1614,0,1564,435,364,10662,422,500,429,0,1202,86,259,0,29524,22469,11899,0,12956,3326,3170,83344,140,17539,4529,1460,1482,4645,71,90,66,0,224,24,66,330,162,188,0,236,85,62,2,2,1,0,4,0,2,16,3,9,0,4,1,1,346,403,349,0,965,58,187,1726,1248,1396,0,1316,348,298,362,433,0,0,334,1,117,1409,1000,25,0,582,12,192,1261,2498,1263,2502,149,300,152,318,870,844
609,33,3326,TAMIL NADU,VIRUDHUNAGAR,1,11,466,134,1943309,50.42,183254.04,10.96,1009,20.59,0.12,80.75,73.14,88.46,4241,143264.0,95860.0,1103,247,45,3,156,30,119,0,1703,642,176,3,3,90,10,89,0,1013,461,71,42,0,66,20,30,0,690,0,0,0,0,0,0,0,0,0,622,157,1,3,79,8,85,0,955,987,235,3,3,154,10,114,0,1506,343,32,20,0,26,14,22,0,457,1100,242,43,0,133,30,114,0,1662,1100,243,44,3,140,29,117,0,1676,117058,47447,25598,206,49245,10720,14933,0,265207,42792,22609,1608,206,17575,3604,9060,0,97454,74266,24838,23990,0,31670,7116,5873,0,167753,0,0,0,0,0,0,0,0,0,40531,20310,240,206,15395,2954,8394,0,88030,44439,8058,9924,0,9643,4905,4599,0,81568,1771,1326,89,24,2370,214,987,0,6781,2907,813,1603,0,1722,412,227,0,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,26,1085,246,44,3,153,30,116,1677,910,202,44,3,145,28,73,1405,730,189,42,2,141,27,76,1207,1100,243,44,3,140,29,117,1676,1077,242,43,0,133,30,113,1638,1101,247,45,3,156,30,119,1701,1084,247,45,3,156,30,118,1683,373,192,45,3,151,29,55,848,49,18,9,1,19,3,9,108,69,21,21,1,29,6,10,157,88,20,9,3,16,15,60,211,978,225,0,3,154,0,114,1474,929,219,0,3,141,0,91,1383,964,224,0,3,151,0,104,1446,413,13,0,2,2,1,10,1,441,883,214,0,2,130,3,105,1337,5096,2007,878,12,1183,455,460,10091,4678,2139,1692,24,4092,626,1214,14465,3894,1594,1392,24,2443,534,781,7430,784,545,300,0,1649,92,433,0,58937,23798,11616,206,24552,4202,7885,131196,198,18946,5825,1605,1628,6056,139,84,58,0,278,7,80,562,187,128,5,295,58,121,4,3,1,0,14,0,3,29,7,6,0,6,2,1,628,445,225,0,1309,80,339,3143,1345,1184,19,2015,465,632,623,397,2,0,374,3,196,2291,977,0,10,605,4,401,2009,4211,2019,4235,156,356,156,371,1360,1319
610,33,3327,TAMIL NADU,RAMANATHAPURAM,1,11,1042,121,1337560,31.89,127469.47,12.63,977,18.4,0.08,81.48,74.93,87.89,4104,101663.0,67652.0,1041,225,34,1,98,29,86,0,1514,771,167,1,1,66,2,64,0,1072,268,58,33,0,32,27,22,0,440,2,0,0,0,0,0,0,0,2,745,160,0,1,52,1,62,0,1021,933,205,1,1,98,2,81,0,1321,195,34,15,0,15,12,12,0,283,1039,225,33,1,86,29,85,0,1498,1039,225,33,1,87,29,86,0,1500,76470,36685,22659,23,26238,12503,11656,0,186234,41675,21578,549,23,10270,895,5651,0,80641,34615,15107,22110,0,15968,11608,6005,0,105413,180,0,0,0,0,0,0,0,180,39155,20477,0,23,8255,598,5288,0,73796,20492,8403,9595,0,6583,4294,3168,0,52535,1773,1137,17,3,1599,43,613,0,5185,1784,646,1339,0,940,649,206,0,5564,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,1005,216,33,0,98,28,84,1464,880,200,34,1,95,28,62,1300,720,172,32,0,81,28,60,1093,1039,225,33,1,87,29,86,1500,1039,225,33,1,86,29,85,1498,1040,225,33,1,98,29,86,1512,1016,224,33,1,97,29,83,1483,319,199,34,1,95,29,43,720,490,145,8,1,53,7,39,743,800,182,29,1,75,27,59,1173,112,18,11,0,2,15,26,184,933,199,0,1,98,0,81,1312,853,189,0,1,93,0,59,1195,900,198,0,1,97,0,66,1262,563,3,0,1,6,0,8,1,581,872,186,0,1,88,0,78,1225,3886,1735,773,3,700,486,336,7919,3572,1783,1356,3,2539,692,819,10764,2794,1235,1076,1,1311,567,446,11059,778,548,280,2,1228,125,373,0,38529,17715,10787,9,13147,5717,5572,91476,188,18502,4112,1331,1342,4222,163,122,52,0,208,33,118,468,182,96,0,198,74,86,3,1,1,0,1,0,1,4,2,2,0,1,0,1,598,416,224,2,999,86,249,2287,1036,966,1,1088,490,350,682,404,0,2,250,0,182,1711,739,0,1,351,0,211,1867,3032,1878,3041,112,152,113,153,936,908
